avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,kindle_price
4.33,518.0,"13,388",396,2008-09-01 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2008,9,0,$12.99
4.33,518.0,"13,389",396,2008-09-01 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2008,9,0,$12.99
3.96,240.0,"277,066","4,853",2005-06-20 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2005,6,0,$6.99
3.96,240.0,"277,039","4,853",2005-06-20 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2005,6,0,$6.99
4.03,224.0,"177,229","4,289",2005-11-09 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2005,11,2,$6.99
4.03,224.0,"177,243","4,289",2005-11-10 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2005,11,2,$6.99
3.93,320.0,"8,310",684,2006-05-02 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,5,2,$3.24
4.08,432.0,"428,426","9,961",2005-10-03 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2005,10,6,$12.99
4.08,432.0,"428,377","9,960",2005-10-03 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2005,10,6,$12.99
4.18,675.0,"25,824","2,530",2006-05-02 00:00:00,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2006,5,0,$9.99
4.18,675.0,"25,822","2,529",2006-05-02 00:00:00,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2006,5,0,$9.99
3.79,604.0,"2,557",208,2006-02-06 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,2,1,$7.99
4.29,336.0,"19,546",699,2009-11-02 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2009,11,0,$10.99
3.77,256.0,"2,504",258,2008-01-07 00:00:00,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2008,1,4,$3.99
3.85,653.0,"121,118","12,947",2010-11-10 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010,11,9,$9.99
3.85,653.0,"121,105","12,947",2010-11-09 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010,11,9,$9.99
3.69,373.0,"35,406","1,911",2008-04-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2008,4,0,$8.99
3.66,320.0,"29,210","2,596",2009-12-03 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,12,0,$7.24
4.07,338.0,"27,866","1,464",2008-11-10 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,2,$9.99
3.99,288.0,"2,925",169,2007-11-10 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,11,0,$11.99
4.03,216.0,"2,749",141,2007-11-10 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,11,0,
3.97,291.0,"2,887",184,2007-11-10 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,11,0,
4.02,288.0,"1,900",122,2007-12-10 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,12,0,$10.99
3.87,371.0,"4,664",402,2008-11-01 00:00:00,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2008,11,0,$7.99
3.9,408.0,"1,101",66,2007-11-10 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,11,0,$2.99
4.13,480.0,"4,519",352,2008-11-10 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2008,11,0,$6.49
4.14,496.0,"4,272",228,2009-04-30 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2009,4,0,$6.99
4.14,469.0,"3,687",205,2010-08-27 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2010,8,0,$6.99
3.8,432.0,"14,025","1,903",2009-01-19 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2009,1,0,$13.99
3.94,313.0,"49,150","2,499",2007-04-16 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2007,4,1,
3.94,313.0,"49,143","2,498",2007-04-16 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2007,4,1,
3.52,320.0,"59,107","3,260",2007-11-09 00:00:00,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,11,0,$14.99
3.5700000000000003,313.0,297,33,2008-06-02 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,6,0,$7.99
4.54,1.0,"1,514",46,2007-10-01 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2007,10,0,$33.29
3.85,307.0,"20,801",973,2009-06-25 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2009,6,0,$7.74
4.4,395.0,"17,194",720,2009-04-06 00:00:00,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,4,0,$7.99
3.85,332.0,"4,640",552,2010-04-06 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,4,2,$5.99
4.45,415.0,"13,591",573,2010-03-09 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,3,0,
4.45,415.0,"13,592",573,2010-03-10 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,3,0,
4.48,604.0,"12,383",504,2010-09-02 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,9,1,
4.48,604.0,"12,384",504,2010-09-02 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,9,1,
4.19,390.0,"3,732",403,2011-09-01 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2011,9,0,$5.23
3.75,418.0,"3,563",412,2011-11-10 00:00:00,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2011,11,0,$9.99
4.07,519.0,"3,997",458,2010-07-20 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,7,1,$10.74
4.2,438.0,"3,717",184,2011-01-06 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,1,0,$7.49
3.66,376.0,"1,081",114,2010-11-10 00:00:00,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2010,11,0,$0.99
3.85,392.0,"15,019","1,370",2011-10-13 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,10,0,$6.99
3.72,288.0,"6,398",745,2010-10-28 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,10,1,$2.99
3.87,384.0,"65,899","4,875",2011-08-02 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,3,$2.99
3.87,384.0,"65,882","4,873",2011-08-02 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,3,$2.99
4.08,268.0,"852,177","47,896",2011-03-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,3,11,$9.99
4.51,,"10,640",469,2011-09-01 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,9,1,
3.91,328.0,"9,760","1,478",2012-03-29 00:00:00,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2012,3,0,$4.99
4.07,525.0,"960,720","56,197",2012-05-01 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,5,2,$8.99
4.07,525.0,"960,830","56,199",2012-05-01 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,5,2,$8.99
3.8,358.0,"4,527",703,2012-08-16 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,1,$9.99
4.19,443.0,"4,354",460,2013-09-26 00:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2013,9,0,$7.99
4.32,624.0,"17,624",736,2012-03-15 00:00:00,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,3,0,
4.41,493.0,"17,417",947,2012-03-15 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,3,0,
4.41,493.0,"17,413",946,2012-03-15 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,3,0,
4.52,607.0,"9,056",485,2012-08-30 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,0,
