Unnamed: 0,avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Unnamed: 9,year,date_key,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,Unnamed: 67
253,3.92,192.0,"3,896",238,3/12/1976 0:00,03-12,1976,2017-03-12,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1976,3,0,
756,3.6,,95,3,3/28/1976 0:00,03-28,1976,2017-03-28,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976,3,0,
1098,3.84,192.0,"4,932",302,3/12/1976 0:00,03-12,1976,2017-03-12,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1976,3,0,
1497,3.78,224.0,"8,991",791,3/12/1976 0:00,03-12,1976,2017-03-12,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1976,3,0,
3144,3.72,489.0,118,12,1/1/1976 0:00,01-01,1976,2017-01-01,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1976,1,0,
3201,3.55,288.0,109,4,10/1/1976 0:00,10-01,1976,2017-10-01,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1976,10,0,
3630,4.06,312.0,"27,744",572,2/12/1976 0:00,02-12,1976,2017-02-12,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1976,2,0,
3796,4.3,602.0,61,5,8/26/1976 0:00,08-26,1976,2017-08-26,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976,8,0,
4150,4.06,233.0,35,1,1/1/1976 0:00,01-01,1976,2017-01-01,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976,1,0,
4225,3.95,237.0,"1,409",104,6/1/1976 0:00,06-01,1976,2017-06-01,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,1976,6,0,
2641,4.19,240.0,"7,386",338,8/26/1976 0:00,08-26,1976,2017-08-26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1976,8,0,
3077,4.01,183.0,"6,364",488,1/2/1976 0:00,01-02,1976,2017-01-02,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,1976,1,0,
3583,3.95,311.0,"5,267",255,8/26/1976 0:00,08-26,1976,2017-08-26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1976,8,0,
3653,4.13,40.0,"83,567","2,426",10/28/1976 0:00,10-28,1976,2017-10-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1976,10,1,
4135,3.73,204.0,"3,497",287,11/18/1976 0:00,11-18,1976,2017-11-18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1976,11,0,
4834,3.97,256.0,"2,204",159,1/1/1976 0:00,01-01,1976,2017-01-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1976,1,2,
570,3.92,200.0,"33,879","1,591",6/28/1977 0:00,06-28,1977,2017-06-28,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1977,6,1,
1716,3.81,219.0,"4,448",292,10/15/1977 0:00,10-15,1977,2017-10-15,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1977,10,4,
4378,3.81,163.0,471,55,4/6/1977 0:00,04-06,1977,2017-04-06,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1977,4,1,
8,4.24,640.0,"16,809","1,078",7/28/1977 0:00,07-28,1977,2017-07-28,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1977,7,0,
129,3.86,320.0,"42,054",615,3/1/1977 0:00,03-01,1977,2017-03-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1977,3,0,
1046,4.42,729.0,"124,306","2,713",11/1/1977 0:00,11-01,1977,2017-11-01,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1977,11,5,
1889,4.06,217.0,"19,496",972,3/28/1977 0:00,03-28,1977,2017-03-28,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1977,3,1,
1971,3.98,640.0,"35,383","1,202",7/12/1977 0:00,07-12,1977,2017-07-12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1977,7,1,
2788,3.92,200.0,"33,872","1,591",6/28/1977 0:00,06-28,1977,2017-06-28,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1977,6,1,
4288,3.8,131.0,"23,980","1,027",9/6/1977 0:00,09-06,1977,2017-09-06,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1977,9,0,
2603,3.86,320.0,"42,057",615,3/1/1977 0:00,03-01,1977,2017-03-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1977,3,0,
3123,4.2,628.0,108,4,3/1/1977 0:00,03-01,1977,2017-03-01,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1977,3,0,
4056,3.75,243.0,135,22,12/31/1977 0:00,12-31,1977,2017-12-31,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1977,12,1,
4178,4.11,170.0,"1,472",89,1/1/1977 0:00,01-01,1977,2017-01-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1977,1,0,
4317,4.14,220.0,822,39,11/15/1977 0:00,11-15,1977,2017-11-15,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1977,11,0,
4366,3.88,204.0,"2,553",148,3/12/1977 0:00,03-12,1977,2017-03-12,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1977,3,0,
85,4.06,217.0,"19,500",972,3/28/1977 0:00,03-28,1977,2017-03-28,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1977,3,1,
995,4.24,640.0,"16,810","1,078",7/28/1977 0:00,07-28,1977,2017-07-28,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1977,7,0,
1290,4.42,729.0,"124,314","2,713",11/1/1977 0:00,11-01,1977,2017-11-01,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1977,11,5,
2562,4.38,1216.0,"3,324",275,8/25/1977 0:00,08-25,1977,2017-08-25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1977,8,0,
3019,4.01,212.0,"24,087",331,5/1/1977 0:00,05-01,1977,2017-05-01,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1977,5,0,
3417,3.82,80.0,"62,225",219,6/1/1977 0:00,06-01,1977,2017-06-01,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1977,6,0,
3566,3.87,251.0,"7,199",487,12/1/1977 0:00,12-01,1977,2017-12-01,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1977,12,5,
3611,3.8,131.0,"23,982","1,027",9/6/1977 0:00,09-06,1977,2017-09-06,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1977,9,0,
3783,4.12,287.0,"5,241",207,6/10/1977 0:00,06-10,1977,2017-06-10,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1977,6,0,
3842,3.94,156.0,"5,924",360,3/10/1977 0:00,03-10,1977,2017-03-10,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1977,3,1,
4083,3.87,352.0,"3,752",311,4/12/1977 0:00,04-12,1977,2017-04-12,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1977,4,2,
4795,4.28,1072.0,"7,152",43,11/24/1977 0:00,11-24,1977,2017-11-24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1977,11,0,
4865,3.76,272.0,"26,199",379,4/6/1977 0:00,04-06,1977,2017-04-06,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1977,4,0,
4900,3.92,308.0,"19,422",927,11/30/1977 0:00,11-30,1977,2017-11-30,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1977,11,0,
1164,3.97,256.0,"114,515","4,923",5/15/1978 0:00,05-15,1978,2017-05-15,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1978,5,2,
2375,3.62,224.0,"47,152","3,436",7/3/1978 0:00,07-03,1978,2017-07-03,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,1978,7,0,
276,4.05,327.0,"80,970","2,280",3/30/1978 0:00,03-30,1978,2017-03-30,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1978,3,0,
641,4.14,297.0,"19,459","1,457",6/1/1978 0:00,06-01,1978,2017-06-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1978,6,0,
1136,3.97,256.0,"114,508","4,923",5/15/1978 0:00,05-15,1978,2017-05-15,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1978,5,2,
758,3.96,579.0,"1,722",110,7/1/1978 0:00,07-01,1978,2017-07-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1978,7,0,
1715,4.07,249.0,29,4,1/1/1978 0:00,01-01,1978,2017-01-01,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1978,1,0,
3285,4.24,1536.0,708,58,1/1/1978 0:00,01-01,1978,2017-01-01,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1978,1,0,
3376,3.98,698.0,"24,477",277,1/1/1978 0:00,01-01,1978,2017-01-01,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1978,1,0,
4275,3.88,320.0,221,23,2/1/1978 0:00,02-01,1978,2017-02-01,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1978,2,0,
323,4.14,297.0,"19,461","1,457",6/1/1978 0:00,06-01,1978,2017-06-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1978,6,0,
1321,3.97,256.0,"114,518","4,923",5/15/1978 0:00,05-15,1978,2017-05-15,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1978,5,2,
1323,4.05,327.0,"80,974","2,280",3/30/1978 0:00,03-30,1978,2017-03-30,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1978,3,0,
2295,4.29,32.0,"48,603",265,3/6/1978 0:00,03-06,1978,2017-03-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1978,3,0,
2684,4.36,117.0,"15,388",546,10/6/1978 0:00,10-06,1978,2017-10-06,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1978,10,0,
3852,4.14,176.0,"2,159",125,5/1/1978 0:00,05-01,1978,2017-05-01,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1978,5,0,
